Career_ID,Career_Title,Career_Family,Level,Career_DNA_Primary,Career_DNA_Match_Score,Starting_Salary_Min_INR,Starting_Salary_Max_INR,Remote_Work_Score,Work_Life_Balance_Score,Job_Satisfaction_Score,Market_Demand_2026,Growth_Rate_Percent,Freelance_Opportunity
WK2645,Spice Processing Technician,Agriculture & Food Production,Entry,Organizer,"Organizer: 3, Leader: 2",180000,320000,5,60,65,Medium,11,None
WK2646,Agricultural Quality Control Manager,Agriculture & Food Production,Manager,Organizer,"Organizer: 3, Leader: 2",380000,650000,20,68,70,High,12,Low
WK2647,Rural Warehouse Manager,Agriculture & Food Production,Manager,Organizer,"Organizer: 3, Thinker: 2",280000,500000,5,62,65,High,10,None
WK2648,Tissue Culture Specialist,Agriculture & Food Production,Mid-Level,Thinker,"Thinker: 3, Creator: 2",320000,580000,25,70,72,High,16,Low
WK2649,Agri-Tourism Manager,Agriculture & Food Production,Manager,Connector,"Connector: 3, Organizer: 2",300000,550000,15,72,78,Medium,18,Medium
WK2650,Fertilizer Quality Analyst,Agriculture & Food Production,Mid-Level,Thinker,"Thinker: 3, Connector: 2",280000,480000,20,65,68,High,11,Low
WK2651,Hydroponics Farm Manager,Agriculture & Food Production,Manager,Builder,"Builder: 3, Connector: 2",350000,650000,20,70,75,Very High,26,Medium
WK2652,Agricultural Meteorologist,Agriculture & Food Production,Senior,Thinker,"Thinker: 3, Caregiver: 2",450000,800000,50,75,78,High,15,Medium
WK2653,Tea Estate Manager,Agriculture & Food Production,Manager,Organizer,"Organizer: 3, Thinker: 2",380000,680000,5,60,68,Medium,8,None
WK2654,Coffee Plantation Supervisor,Agriculture & Food Production,Mid-Level,Organizer,"Organizer: 3, Builder: 2",280000,480000,5,62,70,Medium,9,Low
WK2655,Sugar Mill Technician,Agriculture & Food Production,Entry,Builder,"Builder: 3, Adventurer: 2",200000,350000,0,55,60,Medium,8,None
WK2656,Rural Supply Chain Manager,Agriculture & Food Production,Manager,Organizer,"Organizer: 3, Thinker: 2",400000,700000,25,65,68,High,13,Low
WK2657,Pesticide Application Specialist,Agriculture & Food Production,Entry,Builder,"Builder: 3, Advocate: 2",180000,320000,5,58,62,High,10,Low
WK2658,Agricultural Biotechnology Researcher,Agriculture & Food Production,Senior,Thinker,"Thinker: 3, Creator: 2",500000,900000,40,70,75,High,17,Low
WK2659,Grain Storage Manager,Agriculture & Food Production,Manager,Organizer,"Organizer: 3, Leader: 2",300000,520000,5,60,65,High,9,None
WK2660,Agricultural Cooperative Manager,Agriculture & Food Production,Manager,Leader,"Leader: 3, Adventurer: 2",320000,580000,15,68,72,High,11,Low
WK2661,Bamboo Cultivation Specialist,Agriculture & Food Production,Mid-Level,Builder,"Builder: 3, Thinker: 2",220000,400000,15,68,70,Medium,14,Medium
WK2662,Farm-to-Table Coordinator,Agriculture & Food Production,Mid-Level,Connector,"Connector: 3, Organizer: 2",280000,500000,35,72,75,Very High,20,High
WK2663,Agricultural IoT Specialist,Agriculture & Food Production,Senior,Thinker,"Thinker: 3, Caregiver: 2",550000,1000000,65,75,78,Very High,30,High
WK2664,Jaggery Production Manager,Agriculture & Food Production,Entry,Organizer,"Organizer: 3, Builder: 2",180000,320000,5,60,65,Medium,8,Low
WK2665,Agricultural Training Officer,Agriculture & Food Production,Mid-Level,Advocate,"Advocate: 3, Builder: 2",280000,480000,20,70,72,High,12,Medium
WK2666,Vertical Farming Technician,Agriculture & Food Production,Entry,Builder,"Builder: 3, Thinker: 2",220000,400000,25,70,72,Very High,28,Medium
WK2667,Plant Pathologist,Agriculture & Food Production,Senior,Thinker,"Thinker: 3, Advocate: 2",420000,750000,30,70,73,High,13,Low
WK2668,Agricultural Sustainability Consultant,Agriculture & Food Production,Senior,Advocate,"Advocate: 3, Creator: 2",480000,850000,50,75,80,Very High,22,High
WK2669,Fodder Production Specialist,Agriculture & Food Production,Mid-Level,Builder,"Builder: 3, Creator: 2",200000,380000,10,62,65,High,11,Low
WK2670,CNC Machine Operator,Manufacturing & Industrial,Entry,Builder,"Builder: 3, Creator: 2",200000,350000,5,60,65,High,12,None
WK2671,Production Supervisor,Manufacturing & Industrial,Mid-Level,Organizer,"Organizer: 3, Adventurer: 2",320000,580000,10,62,68,High,11,Low
WK2672,Quality Control Inspector,Manufacturing & Industrial,Entry,Organizer,"Organizer: 3, Thinker: 2",220000,380000,15,65,68,High,10,None
WK2673,Industrial Maintenance Engineer,Manufacturing & Industrial,Mid-Level,Builder,"Builder: 3, Organizer: 2",380000,650000,15,62,68,High,12,Low
WK2674,Manufacturing Plant Manager,Manufacturing & Industrial,Manager,Leader,"Leader: 3, Organizer: 2",650000,1200000,20,60,70,High,10,None
WK2675,Assembly Line Worker,Manufacturing & Industrial,Entry,Builder,"Builder: 3, Organizer: 2",180000,300000,0,58,60,High,9,None
WK2676,Industrial Designer,Manufacturing & Industrial,Mid-Level,Creator,"Creator: 3, Caregiver: 2",400000,700000,45,72,75,High,14,High
WK2677,Lean Manufacturing Consultant,Manufacturing & Industrial,Senior,Thinker,"Thinker: 3, Advocate: 2",600000,1100000,50,70,75,High,13,High
WK2678,Automation Engineer,Manufacturing & Industrial,Senior,Thinker,"Thinker: 3, Creator: 2",550000,1000000,35,68,72,Very High,20,Medium
WK2679,Textile Production Manager,Manufacturing & Industrial,Manager,Organizer,"Organizer: 3, Adventurer: 2",380000,680000,10,62,68,Medium,9,Low
WK2680,Welding Supervisor,Manufacturing & Industrial,Mid-Level,Builder,"Builder: 3, Leader: 2",300000,520000,5,60,65,High,10,Low
WK2681,Industrial Safety Officer,Manufacturing & Industrial,Mid-Level,Organizer,"Organizer: 3, Leader: 2",350000,600000,20,70,72,High,11,Low
WK2682,Packaging Designer,Manufacturing & Industrial,Mid-Level,Creator,"Creator: 3, Connector: 2",300000,550000,40,70,72,High,13,High
WK2683,Manufacturing Process Engineer,Manufacturing & Industrial,Senior,Thinker,"Thinker: 3, Builder: 2",500000,900000,30,68,70,High,14,Low
WK2684,Tool and Die Maker,Manufacturing & Industrial,Mid-Level,Builder,"Builder: 3, Leader: 2",320000,580000,5,62,68,High,11,Low
WK2685,Industrial Robotics Technician,Manufacturing & Industrial,Mid-Level,Thinker,"Thinker: 3, Adventurer: 2",400000,720000,20,68,70,Very High,22,Low
WK2686,Foundry Manager,Manufacturing & Industrial,Manager,Organizer,"Organizer: 3, Builder: 2",450000,800000,5,58,65,Medium,8,None
WK2687,Print Production Manager,Manufacturing & Industrial,Manager,Organizer,"Organizer: 3, Adventurer: 2",380000,650000,15,65,68,Medium,9,Low
WK2688,Chemical Process Operator,Manufacturing & Industrial,Entry,Builder,"Builder: 3, Adventurer: 2",250000,450000,5,60,65,High,11,None
WK2689,Supply Chain Coordinator,Manufacturing & Industrial,Mid-Level,Organizer,"Organizer: 3, Builder: 2",350000,620000,40,68,70,Very High,15,Medium
WK2690,Industrial Electrician,Manufacturing & Industrial,Mid-Level,Builder,"Builder: 3, Advocate: 2",300000,550000,10,62,68,High,12,Low
WK2691,Injection Molding Technician,Manufacturing & Industrial,Entry,Builder,"Builder: 3, Organizer: 2",200000,380000,5,60,65,High,11,None
WK2692,Factory Compliance Manager,Manufacturing & Industrial,Manager,Organizer,"Organizer: 3, Thinker: 2",480000,850000,25,65,68,High,10,Low
WK2693,Garment Production Manager,Manufacturing & Industrial,Manager,Organizer,"Organizer: 3, Leader: 2",350000,620000,10,62,68,High,10,Low
WK2694,Industrial Mechanic,Manufacturing & Industrial,Entry,Builder,"Builder: 3, Caregiver: 2",220000,400000,5,60,65,High,11,Low
WK2695,Paint Shop Supervisor,Manufacturing & Industrial,Mid-Level,Organizer,"Organizer: 3, Builder: 2",280000,500000,5,60,65,High,10,None
WK2696,Manufacturing Quality Manager,Manufacturing & Industrial,Manager,Organizer,"Organizer: 3, Creator: 2",550000,950000,20,65,70,High,11,Low
WK2697,Industrial Boiler Operator,Manufacturing & Industrial,Entry,Builder,"Builder: 3, Thinker: 2",200000,350000,0,55,60,High,9,None
WK2698,Metal Fabrication Specialist,Manufacturing & Industrial,Mid-Level,Builder,"Builder: 3, Leader: 2",280000,500000,5,62,68,High,11,Low
WK2699,Production Planning Manager,Manufacturing & Industrial,Manager,Organizer,"Organizer: 3, Thinker: 2",480000,850000,30,65,70,High,12,Low
WK2700,Industrial Painter,Manufacturing & Industrial,Entry,Builder,"Builder: 3, Adventurer: 2",180000,320000,0,58,60,High,9,None
WK2701,Factory Floor Supervisor,Manufacturing & Industrial,Mid-Level,Leader,"Leader: 3, Advocate: 2",320000,580000,5,60,65,High,10,None
WK2702,Inventory Control Specialist,Manufacturing & Industrial,Mid-Level,Organizer,"Organizer: 3, Connector: 2",300000,550000,35,68,70,High,12,Medium
WK2703,Plastic Extrusion Operator,Manufacturing & Industrial,Entry,Builder,"Builder: 3, Advocate: 2",190000,340000,0,58,62,High,10,None
WK2704,Industrial Hygienist,Manufacturing & Industrial,Mid-Level,Caregiver,"Caregiver: 3, Advocate: 2",350000,620000,25,70,72,High,12,Low
WK2705,Manufacturing IT Specialist,Manufacturing & Industrial,Mid-Level,Thinker,"Thinker: 3, Caregiver: 2",450000,800000,50,72,75,Very High,18,Medium
WK2706,Powder Coating Technician,Manufacturing & Industrial,Entry,Builder,"Builder: 3, Caregiver: 2",180000,320000,0,58,62,High,10,None
WK2707,Industrial HVAC Technician,Manufacturing & Industrial,Mid-Level,Builder,"Builder: 3, Caregiver: 2",300000,550000,10,62,68,High,12,Low
WK2708,Warehouse Operations Manager,Manufacturing & Industrial,Manager,Organizer,"Organizer: 3, Thinker: 2",420000,750000,15,62,68,Very High,13,Low
WK2709,Industrial Piping Specialist,Manufacturing & Industrial,Mid-Level,Builder,"Builder: 3, Caregiver: 2",320000,580000,5,60,65,High,11,Low
WK2710,Manufacturing Data Analyst,Manufacturing & Industrial,Mid-Level,Thinker,"Thinker: 3, Connector: 2",420000,750000,60,75,75,Very High,20,High
WK2711,Forklift Operator,Manufacturing & Industrial,Entry,Builder,"Builder: 3, Creator: 2",180000,300000,0,55,60,High,8,None
WK2712,Industrial Plumber,Manufacturing & Industrial,Mid-Level,Builder,"Builder: 3, Adventurer: 2",280000,500000,5,60,65,High,11,Low
WK2713,Product Testing Engineer,Manufacturing & Industrial,Mid-Level,Thinker,"Thinker: 3, Caregiver: 2",400000,700000,25,68,70,High,13,Low
WK2714,Factory Energy Manager,Manufacturing & Industrial,Manager,Thinker,"Thinker: 3, Leader: 2",480000,850000,30,68,72,Very High,16,Medium
WK2715,Industrial Welder,Manufacturing & Industrial,Entry,Builder,"Builder: 3, Adventurer: 2",200000,380000,0,58,65,High,10,Low
WK2716,Batch Production Coordinator,Manufacturing & Industrial,Mid-Level,Organizer,"Organizer: 3, Caregiver: 2",300000,550000,15,65,68,High,11,Low
WK2717,Manufacturing Training Manager,Manufacturing & Industrial,Manager,Advocate,"Advocate: 3, Caregiver: 2",450000,800000,25,70,72,High,12,Low
WK2718,Industrial Instrumentation Technician,Manufacturing & Industrial,Mid-Level,Thinker,"Thinker: 3, Adventurer: 2",350000,620000,15,65,68,High,13,Low
WK2719,Sheet Metal Worker,Manufacturing & Industrial,Entry,Builder,"Builder: 3, Organizer: 2",200000,360000,5,60,65,High,10,Low
WK2720,Electrician,Blue-Collar & Trade,Mid-Level,Builder,"Builder: 3, Leader: 2",280000,500000,10,65,70,Very High,14,High
WK2721,Plumber,Blue-Collar & Trade,Mid-Level,Builder,"Builder: 3, Thinker: 2",250000,480000,15,68,72,Very High,13,High
WK2722,Carpenter,Blue-Collar & Trade,Mid-Level,Builder,"Builder: 3, Organizer: 2",230000,450000,20,70,72,High,12,Very High
WK2723,Mason,Blue-Collar & Trade,Entry,Builder,"Builder: 3, Organizer: 2",200000,380000,5,62,65,High,11,Medium
WK2724,HVAC Technician,Blue-Collar & Trade,Mid-Level,Builder,"Builder: 3, Creator: 2",300000,550000,15,65,68,Very High,15,Medium
WK2725,Automotive Mechanic,Blue-Collar & Trade,Mid-Level,Builder,"Builder: 3, Creator: 2",250000,480000,10,65,70,High,12,Medium
WK2726,Locksmith,Blue-Collar & Trade,Entry,Builder,"Builder: 3, Caregiver: 2",180000,350000,25,70,72,Medium,10,Very High
WK2727,Painter and Decorator,Blue-Collar & Trade,Entry,Creator,"Creator: 3, Caregiver: 2",180000,350000,30,72,75,High,12,Very High
WK2728,Tile Setter,Blue-Collar & Trade,Entry,Builder,"Builder: 3, Creator: 2",200000,380000,10,65,68,High,11,High
WK2729,Pest Control Technician,Blue-Collar & Trade,Entry,Builder,"Builder: 3, Thinker: 2",180000,320000,20,68,68,High,13,Medium
WK2730,Appliance Repair Technician,Blue-Collar & Trade,Mid-Level,Builder,"Builder: 3, Thinker: 2",220000,420000,25,70,70,High,12,High
WK2731,Solar Panel Installer,Blue-Collar & Trade,Entry,Builder,"Builder: 3, Adventurer: 2",220000,400000,15,68,70,Very High,24,Medium
WK2732,Upholsterer,Blue-Collar & Trade,Mid-Level,Creator,"Creator: 3, Caregiver: 2",200000,380000,30,72,75,Medium,10,High
WK2733,Motorcycle Mechanic,Blue-Collar & Trade,Mid-Level,Builder,"Builder: 3, Adventurer: 2",220000,420000,10,65,70,High,11,Medium
WK2734,Glass Installer,Blue-Collar & Trade,Entry,Builder,"Builder: 3, Thinker: 2",180000,340000,10,62,65,High,10,Medium
WK2735,Refrigeration Technician,Blue-Collar & Trade,Mid-Level,Builder,"Builder: 3, Advocate: 2",260000,480000,15,65,68,High,13,Medium
WK2736,Landscape Technician,Blue-Collar & Trade,Entry,Creator,"Creator: 3, Advocate: 2",180000,320000,20,70,75,High,14,High
WK2737,Roofing Specialist,Blue-Collar & Trade,Mid-Level,Builder,"Builder: 3, Leader: 2",240000,450000,10,60,65,High,11,Medium
WK2738,Metal Railing Fabricator,Blue-Collar & Trade,Entry,Builder,"Builder: 3, Adventurer: 2",190000,350000,5,62,65,High,10,Low
WK2739,Elevator Technician,Blue-Collar & Trade,Mid-Level,Builder,"Builder: 3, Organizer: 2",350000,620000,10,62,68,High,12,Low
WK2740,Fire Safety Technician,Blue-Collar & Trade,Mid-Level,Organizer,"Organizer: 3, Advocate: 2",280000,500000,15,68,70,High,13,Low
WK2741,Septic System Installer,Blue-Collar & Trade,Entry,Builder,"Builder: 3, Creator: 2",200000,380000,5,60,65,High,10,Medium
WK2742,Pool Maintenance Technician,Blue-Collar & Trade,Entry,Builder,"Builder: 3, Creator: 2",180000,340000,20,68,70,Medium,12,High
WK2743,Flooring Installer,Blue-Collar & Trade,Entry,Builder,"Builder: 3, Leader: 2",200000,380000,15,65,68,High,11,High
WK2744,Drywall Installer,Blue-Collar & Trade,Entry,Builder,"Builder: 3, Adventurer: 2",190000,360000,5,60,65,High,10,Medium
WK2745,Scaffold Erector,Blue-Collar & Trade,Entry,Builder,"Builder: 3, Advocate: 2",200000,380000,0,55,60,High,9,Low
WK2746,Window Treatment Installer,Blue-Collar & Trade,Entry,Creator,"Creator: 3, Adventurer: 2",180000,340000,25,70,72,Medium,11,High
WK2747,Fence Installer,Blue-Collar & Trade,Entry,Builder,"Builder: 3, Connector: 2",180000,320000,10,62,65,High,10,Medium
WK2748,Two-Wheeler Electrician,Blue-Collar & Trade,Entry,Builder,"Builder: 3, Creator: 2",180000,320000,10,65,68,High,12,Medium
WK2749,Furniture Assembler,Blue-Collar & Trade,Entry,Builder,"Builder: 3, Adventurer: 2",160000,300000,30,68,70,High,11,High
WK2750,Satellite Dish Installer,Blue-Collar & Trade,Entry,Builder,"Builder: 3, Connector: 2",180000,340000,15,65,68,Medium,9,Medium
WK2751,Alarm System Technician,Blue-Collar & Trade,Mid-Level,Thinker,"Thinker: 3, Advocate: 2",250000,460000,20,68,70,High,14,Medium
WK2752,Brick Layer,Blue-Collar & Trade,Entry,Builder,"Builder: 3, Connector: 2",180000,340000,5,60,65,High,10,Medium
WK2753,Ironworker,Blue-Collar & Trade,Mid-Level,Builder,"Builder: 3, Connector: 2",240000,450000,0,55,62,High,10,Low
WK2754,Grinding Machine Operator,Blue-Collar & Trade,Entry,Builder,"Builder: 3, Caregiver: 2",180000,320000,0,58,62,High,9,None
WK2755,Crane Operator,Blue-Collar & Trade,Mid-Level,Builder,"Builder: 3, Adventurer: 2",300000,550000,0,58,65,High,11,Low
WK2756,Diesel Mechanic,Blue-Collar & Trade,Mid-Level,Builder,"Builder: 3, Adventurer: 2",280000,520000,10,62,68,High,12,Medium
WK2757,Equipment Operator,Blue-Collar & Trade,Entry,Builder,"Builder: 3, Creator: 2",220000,400000,5,60,65,High,10,Low
WK2758,Signage Installer,Blue-Collar & Trade,Entry,Builder,"Builder: 3, Leader: 2",180000,340000,15,65,68,Medium,11,Medium
WK2759,Insulation Worker,Blue-Collar & Trade,Entry,Builder,"Builder: 3, Adventurer: 2",180000,320000,5,60,62,High,10,Low
WK2760,Paving Equipment Operator,Blue-Collar & Trade,Entry,Builder,"Builder: 3, Advocate: 2",200000,380000,0,55,60,High,9,None
WK2761,Utility Line Worker,Blue-Collar & Trade,Mid-Level,Builder,"Builder: 3, Adventurer: 2",300000,550000,5,58,65,High,11,Low
WK2762,Sheet Metal Mechanic,Blue-Collar & Trade,Mid-Level,Builder,"Builder: 3, Connector: 2",260000,480000,5,62,68,High,11,Low
WK2763,Home Automation Technician,Blue-Collar & Trade,Mid-Level,Thinker,"Thinker: 3, Connector: 2",280000,520000,30,70,72,Very High,22,High
WK2764,Blacksmith,Blue-Collar & Trade,Mid-Level,Builder,"Builder: 3, Leader: 2",200000,400000,10,65,75,Low,8,High
WK2765,Small Engine Mechanic,Blue-Collar & Trade,Entry,Builder,"Builder: 3, Leader: 2",180000,340000,15,65,68,Medium,10,Medium
WK2766,Wood Polisher,Blue-Collar & Trade,Entry,Creator,"Creator: 3, Organizer: 2",160000,300000,20,68,70,Medium,9,High
WK2767,Marble and Granite Installer,Blue-Collar & Trade,Mid-Level,Builder,"Builder: 3, Adventurer: 2",220000,420000,10,62,68,High,11,Medium
WK2768,Geyser Installation Technician,Blue-Collar & Trade,Entry,Builder,"Builder: 3, Advocate: 2",180000,340000,15,65,68,High,12,Medium
WK2769,Mobile Inverter Technician,Blue-Collar & Trade,Entry,Thinker,"Thinker: 3, Builder: 2",180000,340000,20,68,70,High,13,High
WK2770,Store Manager,Retail & Consumer Services,Manager,Leader,"Leader: 3, Connector: 2",350000,650000,15,60,68,High,11,Low
WK2771,Visual Merchandiser,Retail & Consumer Services,Mid-Level,Creator,"Creator: 3, Advocate: 2",280000,500000,25,70,72,High,13,Medium
WK2772,Customer Service Manager,Retail & Consumer Services,Manager,Connector,"Connector: 3, Organizer: 2",380000,680000,30,65,70,High,12,Low
WK2773,Retail Sales Associate,Retail & Consumer Services,Entry,Connector,"Connector: 3, Leader: 2",180000,320000,10,65,68,High,10,None
WK2774,Loss Prevention Specialist,Retail & Consumer Services,Mid-Level,Organizer,"Organizer: 3, Caregiver: 2",250000,450000,15,65,68,High,11,Low
WK2775,Retail Buyer,Retail & Consumer Services,Mid-Level,Thinker,"Thinker: 3, Organizer: 2",380000,680000,30,68,72,High,13,Medium
WK2776,Personal Shopper,Retail & Consumer Services,Entry,Connector,"Connector: 3, Creator: 2",200000,380000,35,75,78,Medium,14,Very High
WK2777,Retail Operations Manager,Retail & Consumer Services,Manager,Organizer,"Organizer: 3, Caregiver: 2",480000,850000,25,62,68,High,12,Low
WK2778,Beauty Advisor,Retail & Consumer Services,Entry,Connector,"Connector: 3, Adventurer: 2",180000,340000,15,70,72,High,12,Medium
WK2779,Stock Controller,Retail & Consumer Services,Mid-Level,Organizer,"Organizer: 3, Caregiver: 2",240000,450000,20,65,68,High,11,Low
WK2780,Cashier Supervisor,Retail & Consumer Services,Mid-Level,Organizer,"Organizer: 3, Connector: 2",220000,400000,10,62,65,High,10,None
WK2781,Mall Manager,Retail & Consumer Services,Manager,Leader,"Leader: 3, Connector: 2",550000,1000000,20,60,70,High,11,None
WK2782,Retail Marketing Manager,Retail & Consumer Services,Manager,Creator,"Creator: 3, Caregiver: 2",480000,850000,45,68,72,High,14,Medium
WK2783,Jewelry Sales Consultant,Retail & Consumer Services,Mid-Level,Connector,"Connector: 3, Advocate: 2",250000,480000,15,68,72,Medium,10,Low
WK2784,Florist,Retail & Consumer Services,Entry,Creator,"Creator: 3, Adventurer: 2",180000,340000,20,72,78,Medium,11,High
WK2785,Barista,Retail & Consumer Services,Entry,Creator,"Creator: 3, Advocate: 2",180000,320000,10,70,75,High,12,Low
WK2786,Retail Trainer,Retail & Consumer Services,Mid-Level,Advocate,"Advocate: 3, Adventurer: 2",320000,580000,35,70,72,High,13,Medium
WK2787,E-commerce Store Manager,Retail & Consumer Services,Manager,Organizer,"Organizer: 3, Caregiver: 2",450000,800000,80,72,75,Very High,18,Medium
